Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Upload Source,Approval Status,Internal Notes
6749.0,CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,17.94,3.0,0.0,8.073,ERP,,
6750.0,CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2.0,0.0,29.245,ERP,Rejected,Duplicate?
6751.0,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,2.0,0.0,20.7332,Manual Upload,,Duplicate?
6752.0,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501.0,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2.0,0.0,2.2724,Legacy,Approved,
6753.0,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501.0,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,61.96,2.0,0.0,27.882,ERP,Rejected,Urgent
6754.0,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501.0,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2.0,0.0,3.7412,Manual Upload,,Check later
6755.0,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,ABCDE,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4.0,0.0,121.1056,Manual Upload,Pending,
6756.0,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,5.0,0.0,18.96,CRM,,Urgent
6757.0,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4.0,0.0,143.6288,Manual Upload,Approved,
6758.0,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,6.0,0.0,102.9444,ERP,,Duplicate?
6759.0,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2.0,0.0,0.0,ERP,Approved,
6760.0,CA-2017-165715,12/2/2017,12/8/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405.0,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1.0,0.2,2.4582,Legacy,,
6761.0,CA-2017-100636,6/26/2017,6/30/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3.0,0.0,0.0,ERP,,
6762.0,CA-2016-162943,7/24/2016,7/26/2016,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2.0,0.1,31.0156,Legacy,,Urgent
6763.0,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5.0,0.2,9.8685,Manual Upload,,Check later
6764.0,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2.0,0.2,-8.3524,Manual Upload,Pending,
6765.0,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,3.0,0.3,-19.47,Manual Upload,Rejected,Urgent
6766.0,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3.0,0.3,-18.1176,Legacy,Approved,Check later
6767.0,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76,2.0,0.2,3.546,Manual Upload,Rejected,Urgent
6768.0,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,5.0,0.6,-6.188,Legacy,Approved,
6769.0,CA-2014-109302,8/12/2014,Aug 16 2014,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,7.0,0.0,98.105,ERP,Pending,
6770.0,CA-2017-139787,9/19/2017,9/23/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,0.0,13.452,Manual Upload,Rejected,Urgent
6771.0,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5.0,0.2,146.79,CRM,,Check later
6772.0,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,3.0,0.7,-9.9705,Manual Upload,Pending,Duplicate?
6773.0,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2.0,0.2,2.7956,Manual Upload,,Check later
6774.0,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1.0,0.2,1.305,Legacy,Approved,Duplicate?
6775.0,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,6.0,0.0,18.6624,ERP,Pending,
6776.0,CA-2015-105361,3/29/2015,4/4/2015,Standard Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4.0,0.0,8.1144,Legacy,Approved,
6777.0,US-2016-152373,9/5/2016,9/11/2016,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3.0,0.2,-17.523,ERP,,Duplicate?
6778.0,US-2017-166037,1/28/2017,2/1/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9.0,0.0,157.4685,ERP,Pending,
6779.0,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3.0,0.0,31.0446,CRM,Pending,
6780.0,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2.0,0.0,4.2804,CRM,,Check later
6781.0,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2.0,0.0,5.8696,CRM,,
6782.0,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.48,8.0,0.0,27.4856,CRM,Pending,Duplicate?
6783.0,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096,4.0,0.2,3.0144,Manual Upload,Rejected,Check later
6784.0,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3.0,0.2,4.2471,Manual Upload,,
6785.0,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.588,1.0,0.4,-34.647,Manual Upload,,Urgent
6786.0,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,5.0,0.2,-25.992,ERP,,Check later
6787.0,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,20.736,4.0,0.2,7.2576,Legacy,Approved,
6788.0,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318.0,South,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3.0,0.0,12.993,ERP,Rejected,Duplicate?
6789.0,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,69.93,7.0,0.0,31.4685,Legacy,,
6790.0,CA-2015-161445,2015/09/07,9/9/2015,Second Class,CC-12610,Corey Catlett,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4.0,0.2,12.3144,Legacy,,
6791.0,CA-2016-124527,11/16/2016,11/17/2016,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5.0,0.2,2.808,CRM,Pending,Duplicate?
6792.0,CA-2016-162348,11/10/2016,11/15/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823.0,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1.0,0.0,2.7944,CRM,,
6793.0,CA-2014-141005,08/15/2014,8/18/2014,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3.0,0.0,30.2112,ERP,Approved,
6794.0,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21.488,2.0,0.2,1.6116,Manual Upload,Approved,Check later
6795.0,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001051,Technology,Phones,HTC One,239.976,3.0,0.2,26.9973,Legacy,,
6796.0,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.504,2.0,0.6,-15.5268,ERP,Rejected,
6797.0,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2.0,0.6,-16.5858,CRM,Pending,Urgent
6798.0,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3.798,1.0,0.8,-6.0768,Manual Upload,Approved,Urgent
6799.0,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5.0,0.6,-3.94,Manual Upload,Rejected,Check later
6800.0,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,35.445,1.0,0.5,-24.1026,CRM,,
6801.0,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,2.0,0.7,-386.957,ERP,Rejected,
6802.0,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,45.12,3.0,0.2,-7.896,Manual Upload,Approved,
6803.0,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2.0,0.2,21.42,CRM,Approved,Duplicate?
6804.0,CA-2016-109827,12/25/2016,1/1/2017,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",47.968,2.0,0.2,4.1972,Manual Upload,,Duplicate?
6805.0,CA-2014-152233,10/5/2014,10/6/2014,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767.0,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2.0,0.0,34.993,CRM,Rejected,Duplicate?
6806.0,CA-2014-125682,11/22/2014,11/25/2014,First Class,RB-19645,Robert Barroso,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9.96,2.0,0.0,4.8804,Legacy,,Urgent
6807.0,CA-2017-162880,12/25/2017,12/29/2017,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,1.0,0.2,1.3978,Manual Upload,,
6808.0,CA-2015-128125,3/31/2015,4/5/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095.0,CENTRAL,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3.0,0.2,35.6613,CRM,Pending,Duplicate?
6809.0,CA-2015-128125,3/31/2015,4/5/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095.0,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,3.0,0.6,-7.833,CRM,Approved,Duplicate?
6810.0,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,Est,OFF-BI-10000301,office_supplies,Binders,GBC Instant Report Kit,3.882,2.0,0.7,-2.588,Legacy,Approved,Duplicate?
6811.0,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,1.0,0.7,-18.0385,Manual Upload,,
6812.0,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2.0,0.3,-29.1528,ERP,Pending,Duplicate?
6813.0,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4.0,0.7,-12.208,Legacy,Rejected,
6814.0,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8.0,0.2,4.7976,Manual Upload,,Urgent
6815.0,CA-2017-156237,9/14/2017,9/15/2017,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2.0,0.7,-168.819,Legacy,Rejected,Urgent
6816.0,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3.0,0.0,2.6208,ERP,Approved,Duplicate?
6817.0,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5.0,0.0,8.95,ERP,Pending,
6818.0,CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,3.0,0.2,1061.5722,ERP,Rejected,
6819.0,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,5.0,0.8,-2.688,Manual Upload,Rejected,
6820.0,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,3.0,0.6,-2.3904,CRM,Pending,
6821.0,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",113.372,2.0,1.5,-3.2392,CRM,Approved,
6822.0,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2.0,0.6,-1.406,Legacy,,
6823.0,US-2017-115609,11/2/2017,11/7/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5.0,0.0,43.706,Legacy,,Check later
6824.0,CA-2015-154291,7/25/2015,7/29/2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116.0,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9.0,0.0,49.23,Manual Upload,Approved,Urgent
6825.0,CA-2015-154291,7/25/2015,7/29/2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2.0,0.0,39.4438,Legacy,Rejected,Check later
6826.0,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2.0,0.0,4.872,Manual Upload,Approved,Urgent
6827.0,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,5.0,0.0,8399.976,CRM,Pending,Urgent
